epoch_ms,event_ts_ns,AX,AY,AZ,GX,GY,GZ,label,sessionID
1776132613758,19151322990064,0.079008654,-1.910573,9.481039,0.15271631,-0.18325958,-0.36163223,TREMOR,f7d8e7a16c98
1776132613792,19151343040113,0.062249243,-1.6663644,9.476251,-0.13072516,-0.04886922,0.02565634,TREMOR,f7d8e7a16c98
1776132613802,19151363151196,0.1364695,-1.910573,9.497798,-0.111177474,0.11362094,0.012217305,TREMOR,f7d8e7a16c98
1776132613836,19151383170728,0.20111294,-1.8698715,9.569624,-0.04153884,0.0012217305,-0.0036651916,TREMOR,f7d8e7a16c98
1776132613838,19151402620777,0.16519992,-1.9512744,9.497798,0.0,0.032986723,0.007330383,TREMOR,f7d8e7a16c98
1776132613868,19151422370825,0.08379706,-1.8124107,9.387665,0.037873644,0.02565634,0.012217305,TREMOR,f7d8e7a16c98
1776132613876,19151441990357,-0.007182605,-1.8531121,9.339781,0.035430185,-0.0036651916,0.007330383,TREMOR,f7d8e7a16c98
1776132613912,19151461840405,0.18435353,-1.922544,9.643845,0.032986723,-0.013439035,0.0061086523,TREMOR,f7d8e7a16c98
1776132613919,19151481659937,0.06943185,-1.8650831,9.495404,0.047647487,-0.0061086523,0.009773844,TREMOR,f7d8e7a16c98
1776132613940,19151501479468,0.090979666,-1.697489,9.552865,0.07941248,-0.002443461,0.010995574,TREMOR,f7d8e7a16c98
1776132613960,19151521498999,0.11971009,-1.7860745,9.473856,0.07941248,0.0012217305,0.018325957,TREMOR,f7d8e7a16c98
1776132613975,19151541518530,0.05267244,-1.70946,9.457097,0.09285152,0.008552114,0.02565634,TREMOR,f7d8e7a16c98
1776132614012,19151561538062,0.110133275,-1.4676456,9.464279,0.09040806,-0.010995574,0.02321288,TREMOR,f7d8e7a16c98
1776132614018,19151581557593,0.2873042,-1.7357962,9.56723,0.062308256,-0.007330383,0.017104227,TREMOR,f7d8e7a16c98
1776132614040,19151601577124,0.23463176,-1.4101849,9.569624,0.05375614,0.064751714,0.018325957,TREMOR,f7d8e7a16c98
1776132614055,19151621596655,-0.011971008,-2.0853498,9.315839,-0.009773844,0.13194689,0.04520403,TREMOR,f7d8e7a16c98
1776132614079,19151641677222,-0.02873042,-2.291251,9.61272,0.09285152,0.12339478,0.07452556,TREMOR,f7d8e7a16c98
1776132614108,19151661757788,0.031124622,-1.42455,9.600749,0.24678956,0.12705997,0.08552113,TREMOR,f7d8e7a16c98
1776132614116,19151681807837,-0.21787235,-1.067814,9.3421755,0.19181168,0.14294247,0.11484267,TREMOR,f7d8e7a16c98
1776132614145,19151701827368,-0.37349546,-1.4532804,9.260772,0.05497787,0.02321288,0.13072516,TREMOR,f7d8e7a16c98
1776132614155,19151721846900,0.047884032,-2.1188686,9.454702,0.073303826,-0.07819075,0.14049901,TREMOR,f7d8e7a16c98
1776132614176,19151741866431,-0.076614454,-1.6591818,9.782708,0.22724187,-0.0842994,0.15149458,TREMOR,f7d8e7a16c98
1776132614206,19151761916480,0.16519992,-0.9792285,9.3182335,0.2846632,-0.080634214,0.1282817,TREMOR,f7d8e7a16c98
1776132614215,19151781936011,0.23223756,-0.9648633,9.344569,0.1563815,0.015882496,0.12583824,TREMOR,f7d8e7a16c98
1776132614242,19151801955542,-0.14844051,-1.364695,9.526528,0.012217305,0.12095132,0.13439035,TREMOR,f7d8e7a16c98
