# epoch_ms,event_ts_ns,AX,AY,AZ,GX,GY,GZ,label,sessionID
1776114197011,1504382362881862,1.5801731,-9.981427,0.8451532,NaN,NaN,NaN,JERKING,3eec2331eeb3
1776114197020,1504382371597313,1.5586253,-10.000581,0.8619126,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197028,1504382379593534,1.5275006,-10.038888,0.830788,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197036,1504382387588679,1.5251064,-10.058042,0.82121116,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197044,1504382395612978,1.4987702,-10.110714,0.81402856,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197052,1504382403609892,1.4628572,-10.120291,0.79966336,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197060,1504382411605266,1.4101849,-10.113108,0.7661445,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197068,1504382419601180,1.4173675,-10.079589,0.7422025,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197076,1504382427595710,1.4293385,-10.012551,0.7038953,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197084,1504382435591086,1.4820108,-9.952697,0.6560113,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197092,1504382443586999,1.5586253,-9.916783,0.61052144,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197100,1504382451612836,1.6472107,-9.868899,0.5530606,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197108,1504382459609827,1.6998832,-9.842564,0.5506664,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197116,1504382467605126,1.7669208,-9.830592,0.545878,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197124,1504382475599347,1.8028339,-9.832987,0.5602432,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197132,1504382483597722,1.8794483,-9.830592,0.5530606,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197140,1504382491591021,1.9081788,-9.825804,0.5746084,-0.015882496,0.07513642,-0.014049901,JERKING,3eec2331eeb3
1776114197148,1504382499589166,1.9249382,-9.832987,0.58657944,0.03176499,-0.07147124,0.07147124,JERKING,3eec2331eeb3
1776114197156,1504382507612233,1.9273324,-9.80665,0.60812724,0.028099801,-0.07880162,0.07269296,JERKING,3eec2331eeb3
1776114197164,1504382515609377,1.9369092,-9.816227,0.6464345,0.023823744,-0.08307768,0.0720821,JERKING,3eec2331eeb3
1776114197172,1504382523603830,1.9512744,-9.818622,0.6847417,0.02076942,-0.08552113,0.07147124,JERKING,3eec2331eeb3
1776114197180,1504382531600821,1.9393034,-9.821015,0.7158663,0.018936822,-0.08368854,0.06841691,JERKING,3eec2331eeb3
1776114197188,1504382539597427,1.8938135,-9.840169,0.7398083,0.018325957,-0.07880162,0.06719518,JERKING,3eec2331eeb3
1776114197196,1504382547592188,1.8818425,-9.885659,0.7781156,0.014660766,-0.06841691,0.064751714,JERKING,3eec2331eeb3
1776114197204,1504382555586639,1.8507179,-9.907207,0.81163436,0.012217305,-0.06047566,0.065973446,JERKING,3eec2331eeb3
1776114197212,1504382563614015,1.8315643,-9.935937,0.8523358,0.014660766,-0.051923547,0.06352998,JERKING,3eec2331eeb3
1776114197220,1504382571609313,1.8243817,-9.950302,0.8834604,0.014660766,-0.047036625,0.061086524,JERKING,3eec2331eeb3
1776114197228,1504382579606304,1.7836803,-9.959879,0.91219085,0.018325957,-0.039095376,0.055588737,JERKING,3eec2331eeb3
1776114197236,1504382587599448,1.7597382,-9.986216,0.93613285,0.023823744,-0.035430185,0.052534413,JERKING,3eec2331eeb3
1776114197244,1504382595594286,1.7118542,-10.022128,0.93613285,0.029932396,-0.032375857,0.052534413,JERKING,3eec2331eeb3
1776114197252,1504382603591200,1.6927006,-10.019734,0.92655605,0.03970624,-0.03176499,0.05131268,JERKING,3eec2331eeb3
1776114197260,1504382611585575,1.7046716,-10.022128,0.90500826,0.04642576,-0.034208454,0.053145275,JERKING,3eec2331eeb3
1776114197268,1504382619613950,1.7238252,-10.010158,0.8714894,0.062308256,-0.04642576,0.05681047,JERKING,3eec2331eeb3
1776114197276,1504382627607402,1.733402,-9.969456,0.80684596,0.07086037,-0.059253927,0.057421334,JERKING,3eec2331eeb3
1776114197284,1504382635603163,1.7812861,-9.935937,0.7493851,0.080634214,-0.07147124,0.059253927,JERKING,3eec2331eeb3
1776114197292,1504382643598231,1.8148049,-9.911995,0.6895301,0.08307768,-0.08307768,0.056199603,JERKING,3eec2331eeb3
1776114197300,1504382651594452,1.8483237,-9.878476,0.62488663,0.08368854,-0.093462385,0.051923547,JERKING,3eec2331eeb3
1776114197308,1504382659590750,1.8746599,-9.876082,0.5722142,0.080634214,-0.106901415,0.045814894,JERKING,3eec2331eeb3
1776114197316,1504382667587126,1.8770541,-9.873688,0.545878,0.07391469,-0.11484267,0.04153884,JERKING,3eec2331eeb3
1776114197324,1504382675611655,1.8890251,-9.880871,0.51235914,0.06291912,-0.11789699,0.034208454,JERKING,3eec2331eeb3
1776114197332,1504382683608339,1.8483237,-9.895236,0.50757074,0.050701816,-0.118507855,0.029321533,JERKING,3eec2331eeb3
1776114197340,1504382691604329,1.8674773,-9.909601,0.50517654,0.030543262,-0.108123146,0.021380283,JERKING,3eec2331eeb3
1776114197348,1504382699599704,1.8555063,-9.902418,0.51954174,0.018325957,-0.08979719,0.018325957,JERKING,3eec2331eeb3
1776114197356,1504382707593849,1.8195933,-9.904813,0.5530606,0.0061086523,-0.06780604,0.01282817,JERKING,3eec2331eeb3
1776114197364,1504382715590994,1.7860745,-9.895236,0.58897364,-0.0036651916,-0.045814894,0.005497787,JERKING,3eec2331eeb3
1776114197372,1504382723584908,1.7357962,-9.91439,0.6536171,-0.01038471,-0.02443461,0.0018325958,JERKING,3eec2331eeb3
1776114197380,1504382731613513,1.6807296,-9.923966,0.6751649,-0.018936822,-0.007330383,-0.0030543262,JERKING,3eec2331eeb3
1776114197388,1504382739608581,1.6376339,-9.92636,0.7302315,-0.02443461,0.0012217305,-0.004886922,JERKING,3eec2331eeb3
1776114197396,1504382747601726,1.5873557,-9.959879,0.7685388,-0.02687807,0.005497787,-0.0067195175,JERKING,3eec2331eeb3
1776114197404,1504382755599640,1.5705963,-9.974244,0.80924016,-0.029932396,0.007941248,-0.0061086523,JERKING,3eec2331eeb3
1776114197412,1504382763593784,1.5275006,-9.988609,0.8379706,-0.028710667,0.013439035,-0.0061086523,JERKING,3eec2331eeb3
1776114197420,1504382771589775,1.496376,-10.019734,0.8499416,-0.025045475,0.017104227,-0.002443461,JERKING,3eec2331eeb3
1776114197428,1504382779587305,1.4891934,-10.036493,0.8595184,-0.02076942,0.017715093,-0.002443461,JERKING,3eec2331eeb3
1776114197436,1504382787612527,1.4748282,-10.036493,0.878672,-0.014660766,0.019547688,-0.0018325958,JERKING,3eec2331eeb3
1776114197444,1504382795606593,1.460463,-10.0341,0.8595184,-0.009162978,0.015882496,0.0012217305,JERKING,3eec2331eeb3
1776114197452,1504382803604431,1.508347,-10.0269165,0.8499416,0.0018325958,-0.0012217305,0.007330383,JERKING,3eec2331eeb3
1776114197460,1504382811598268,1.5610195,-10.029311,0.82599956,0.008552114,-0.018936822,0.01160644,JERKING,3eec2331eeb3
1776114197468,1504382819593951,1.6376339,-10.012551,0.78290397,0.014660766,-0.040317107,0.015882496,JERKING,3eec2331eeb3
1776114197476,1504382827589327,1.697489,-10.019734,0.7182605,0.020158553,-0.055588737,0.015882496,JERKING,3eec2331eeb3
1776114197484,1504382835585009,1.7549498,-10.005369,0.6991069,0.021991149,-0.065973446,0.013439035,JERKING,3eec2331eeb3
1776114197492,1504382843610539,1.8004397,-9.981427,0.6703765,0.020158553,-0.06658431,0.0067195175,JERKING,3eec2331eeb3
1776114197500,1504382851606222,1.8291701,-9.947908,0.62009823,0.013439035,-0.059253927,-0.0018325958,JERKING,3eec2331eeb3
1776114197508,1504382859602828,1.8148049,-9.933543,0.60812724,0.0061086523,-0.043982297,-0.01282817,JERKING,3eec2331eeb3
1776114197516,1504382867598895,1.8195933,-9.89763,0.59855044,-0.004886922,-0.028710667,-0.02321288,JERKING,3eec2331eeb3
1776114197524,1504382875594579,1.8195933,-9.911995,0.60573304,-0.022602014,0.0,-0.03726278,JERKING,3eec2331eeb3
1776114197532,1504382883589031,1.7932571,-9.921572,0.62488663,-0.035430185,0.021991149,-0.047036625,JERKING,3eec2331eeb3
1776114197540,1504382891614253,1.7597382,-9.952697,0.6607997,-0.047036625,0.034208454,-0.052534413,JERKING,3eec2331eeb3
1776114197548,1504382899613244,1.7405846,-9.935937,0.7062895,-0.05375614,0.044593163,-0.05497787,JERKING,3eec2331eeb3
1776114197556,1504382907608080,1.6998832,-9.947908,0.7254431,-0.05681047,0.051923547,-0.056199603,JERKING,3eec2331eeb3
1776114197564,1504382915601917,1.6711528,-9.935937,0.7637503,-0.05497787,0.056199603,-0.05375614,JERKING,3eec2331eeb3
1776114197572,1504382923598139,1.6496049,-9.911995,0.78290397,-0.05131268,0.059253927,-0.04520403,JERKING,3eec2331eeb3
1776114197580,1504382931594438,1.6591818,-9.878476,0.7757214,-0.04642576,0.056199603,-0.035430185,JERKING,3eec2331eeb3
1776114197588,1504382939591043,1.6927006,-9.825804,0.79008657,-0.044593163,0.05497787,-0.025045475,JERKING,3eec2331eeb3
1776114197596,1504382947615419,1.6831238,-9.787497,0.80445176,-0.043982297,0.044593163,-0.013439035,JERKING,3eec2331eeb3
1776114197604,1504382955610102,1.6783354,-9.7803135,0.8403648,-0.043982297,0.035430185,-0.0030543262,JERKING,3eec2331eeb3
1776114197612,1504382963605785,1.70946,-9.7803135,0.90021986,-0.040927973,0.02565634,0.007941248,JERKING,3eec2331eeb3
1776114197620,1504382971602700,1.7310078,-9.7803135,0.94570965,-0.03604105,0.009773844,0.015882496,JERKING,3eec2331eeb3
1776114197628,1504382979598382,1.7956513,-9.828198,0.9648633,-0.023823744,-0.010995574,0.025045475,JERKING,3eec2331eeb3
1776114197636,1504382987593758,1.8339585,-9.847352,0.9983821,-0.0030543262,-0.043982297,0.032375857,JERKING,3eec2331eeb3
1776114197644,1504382995643902,1.8962077,-9.878476,0.9696517,0.013439035,-0.07269296,0.036651913,JERKING,3eec2331eeb3
1776114197652,1504383003583355,1.9416976,-9.909601,0.94092125,0.029932396,-0.10445796,0.036651913,JERKING,3eec2331eeb3
1776114197660,1504383011609730,1.9680338,-9.935937,0.878672,0.049480084,-0.12767084,0.03481932,JERKING,3eec2331eeb3
1776114197668,1504383019607644,1.9895816,-9.911995,0.79487497,0.064751714,-0.14905111,0.031154128,JERKING,3eec2331eeb3
1776114197676,1504383027600250,2.0015526,-9.904813,0.7398083,0.07086037,-0.15027285,0.027488936,JERKING,3eec2331eeb3
1776114197684,1504383035597703,1.9919758,-9.907207,0.6871359,0.073303826,-0.1423316,0.022602014,JERKING,3eec2331eeb3
1776114197692,1504383043594923,1.9656396,-9.902418,0.6488287,0.06963864,-0.12705997,0.013439035,JERKING,3eec2331eeb3
1776114197700,1504383051586914,1.946486,-9.873688,0.59855044,0.061086524,-0.10445796,0.007941248,JERKING,3eec2331eeb3
1776114197708,1504383059585752,1.9129672,-9.854534,0.5722142,0.04520403,-0.07086037,-0.0030543262,JERKING,3eec2331eeb3
