epoch_ms,event_ts_ns,AX,AY,AZ,GX,GY,GZ,label,sessionID
1775841391943,94403104134008,1.376666,1.1683705,9.507375,-0.008552114,-0.018325957,0.02687807,JERKING,f77aab4d35fa
1775841391964,94403124153539,1.3910311,1.1923125,9.519346,0.41416663,0.08552113,0.013439035,JERKING,f77aab4d35fa
1775841391989,94403144173071,1.5131354,1.0893618,9.560047,-0.5644395,-0.030543262,-0.012217305,JERKING,f77aab4d35fa
1775841392018,94403164223119,1.496376,1.1827357,9.509769,-0.007330383,-0.013439035,-0.0012217305,JERKING,f77aab4d35fa
1775841392023,94403184242651,1.5825673,1.2593501,9.512163,0.02687807,-0.0061086523,-0.0036651916,JERKING,f77aab4d35fa
1775841392047,94403204262182,1.5442601,1.1420342,9.526528,0.009773844,0.009773844,-0.004886922,JERKING,f77aab4d35fa
1775841392063,94403224281713,1.448492,1.0845734,9.533711,0.013439035,0.010995574,-0.004886922,JERKING,f77aab4d35fa
1775841392083,94403244301244,1.460463,1.2042835,9.507375,0.037873644,0.004886922,-0.0036651916,JERKING,f77aab4d35fa
1775841392107,94403264351293,1.4149733,1.3096284,9.524135,0.047647487,0.002443461,-0.0061086523,JERKING,f77aab4d35fa
1775841392123,94403284370824,1.460463,1.2545617,9.533711,0.029321533,0.004886922,-0.007330383,JERKING,f77aab4d35fa
1775841392143,94403304390356,1.3910311,1.2210429,9.488221,0.017104227,-0.0012217305,-0.009773844,JERKING,f77aab4d35fa
1775841392167,94403324409887,1.4293385,1.2354081,9.509769,0.02565634,-0.009773844,-0.009773844,JERKING,f77aab4d35fa
1775841392190,94403344459936,1.4700398,1.2449849,9.514558,0.02687807,-0.009773844,-0.013439035,JERKING,f77aab4d35fa
1775841392202,94403364379467,1.4508862,1.2258313,9.483433,0.019547688,-0.004886922,-0.019547688,JERKING,f77aab4d35fa
1775841392223,94403384368481,1.5035586,1.1372458,9.497798,0.02443461,-0.0012217305,-0.021991149,JERKING,f77aab4d35fa
1775841392244,94403404388012,1.4748282,1.2521675,9.509769,0.04886922,0.002443461,-0.019547688,JERKING,f77aab4d35fa
1775841392290,94403424407543,1.4508862,1.2952632,9.555259,0.05009095,0.0012217305,-0.019547688,JERKING,f77aab4d35fa
1775841392293,94403444427074,1.5131354,1.3072342,9.514558,0.03176499,0.0012217305,-0.018325957,JERKING,f77aab4d35fa
1775841392308,94403464446606,1.3934253,1.352724,9.5385,0.018325957,0.0061086523,-0.019547688,JERKING,f77aab4d35fa
1775841392325,94403484496654,1.4820108,1.2665327,9.478644,0.013439035,0.009773844,-0.02565634,JERKING,f77aab4d35fa
1775841392347,94403504516186,1.4197617,1.3000516,9.481039,0.009773844,0.013439035,-0.035430185,JERKING,f77aab4d35fa
1775841392367,94403524505199,1.4987702,1.3670892,9.524135,0.0,0.010995574,-0.039095376,JERKING,f77aab4d35fa
1775841392388,94403544524731,1.5466543,1.3024458,9.5385,-0.021991149,0.013439035,-0.04153884,JERKING,f77aab4d35fa
1775841392405,94403564544262,1.661576,1.3838485,9.813833,-0.028099801,0.029321533,-0.04886922,JERKING,f77aab4d35fa
