# epoch_ms,event_ts_ns,AX,AY,AZ,GX,GY,GZ,label,sessionID
1776101533866,1209759237184414,-3.7062242,-9.169792,-1.3263878,NaN,NaN,NaN,FALLS,461bba8dab63
1776101533874,1209759245912815,-3.7086184,-9.035717,-1.3670892,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533882,1209759253908445,-3.6966474,-8.9040365,-1.2904748,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533890,1209759261904151,-3.7181952,-8.750807,-1.1085154,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533898,1209759269899628,-3.7541082,-8.595184,-0.9911995,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533906,1209759277894028,-3.787627,-8.544906,-1.0773908,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533914,1209759285890349,-3.7732618,-8.5473,-1.2282255,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533922,1209759293916211,-3.7110126,-8.559271,-1.3359646,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533930,1209759301912610,-3.6535518,-8.645462,-1.3814543,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533938,1209759309908547,-3.608062,-8.748413,-1.3311762,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533946,1209759317905178,-3.5075054,-8.889671,-1.2282255,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533954,1209759325899730,-3.4045548,-8.963891,-1.1420342,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533962,1209759333894822,-3.289633,-9.035717,-1.0055647,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533970,1209759341889606,-3.193865,-9.006987,-0.9552865,-0.17287487,0.3390302,-0.44898596,FALLS,461bba8dab63
1776101533978,1209759349918159,-3.071761,-8.985439,-0.9648633,-0.40133846,0.25167647,-0.56138515,FALLS,461bba8dab63
1776101533986,1209759357911405,-3.0119057,-8.935161,-0.9648633,-0.42760566,0.2406809,-0.58459806,FALLS,461bba8dab63
1776101533994,1209759365908420,-2.9903579,-8.908825,-0.9648633,-0.44715336,0.24007004,-0.60903263,FALLS,461bba8dab63
1776101534002,1209759373902818,-3.0909145,-8.913613,-0.9959879,-0.4642576,0.22724187,-0.63529986,FALLS,461bba8dab63
1776101534010,1209759381898833,-3.2441432,-8.937555,-1.0366893,-0.4801401,0.21197024,-0.66156703,FALLS,461bba8dab63
1776101534018,1209759389895463,-3.4452562,-8.916007,-0.9864111,-0.49357912,0.20341812,-0.68111473,FALLS,461bba8dab63
1776101534026,1209759397891478,-3.5194764,-8.889671,-0.93613285,-0.5027421,0.22113322,-0.698219,FALLS,461bba8dab63
1776101534034,1209759405888724,-3.5194764,-8.844181,-0.92895025,-0.49968776,0.25350907,-0.7086037,FALLS,461bba8dab63
1776101534042,1209759413912814,-3.4452562,-8.7771435,-0.8810662,-0.49357912,0.29138273,-0.7189884,FALLS,461bba8dab63
1776101534050,1209759421908445,-3.3614593,-8.626308,-0.8331822,-0.48441613,0.32925636,-0.73731434,FALLS,461bba8dab63
1776101534058,1209759429902920,-3.3207579,-8.451532,-0.8355764,-0.4783075,0.36651915,-0.7806858,FALLS,461bba8dab63
1776101534066,1209759437898705,-3.311181,-8.255207,-0.91219085,-0.4783075,0.3933972,-0.8228355,FALLS,461bba8dab63
1776101534074,1209759445894950,-3.4141316,-8.085219,-1.0007763,-0.48747048,0.42455134,-0.8698721,FALLS,461bba8dab63
1776101534082,1209759453889426,-3.5218706,-7.9104424,-1.0702082,-0.5039638,0.45998153,-0.91324353,FALLS,461bba8dab63
1776101534090,1209759461886133,-3.6607344,-7.7572136,-1.1875241,-0.5308419,0.48624873,-0.956615,FALLS,461bba8dab63
