# epoch_ms,event_ts_ns,AX,AY,AZ,GX,GY,GZ,label,sessionID
1776053435953,1161661324874387,-8.281544,0.878672,5.482722,NaN,NaN,NaN,TONIC,e72bf78eac76
1776053435961,1161661332960548,-8.135497,0.93852705,5.6431336,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053435969,1161661340954786,-8.145074,0.93613285,5.647922,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053435977,1161661348949254,-8.161834,0.94810385,5.6335564,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053435985,1161661356946800,-8.169016,0.9552865,5.6096144,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053435993,1161661364973268,-8.209718,0.9504981,5.60722,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436001,1161661372968583,-8.252813,0.90261406,5.602432,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436009,1161661380988359,-8.276755,0.8762778,5.595249,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436017,1161661388959367,-8.298303,0.8571242,5.590461,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436025,1161661396955066,-8.298303,0.85473,5.60722,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436033,1161661404949304,-8.305486,0.8714894,5.592855,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436042,1161661413068004,-8.279149,0.8714894,5.566519,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436049,1161661420971395,-8.291121,0.85473,5.544971,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436057,1161661428967402,-8.276755,0.8571242,5.5282116,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436066,1161661437055717,-8.276755,0.8499416,5.48751,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436073,1161661444960032,-8.264784,0.8619126,5.497087,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436081,1161661452955500,-8.24563,0.89782566,5.521029,0.007330383,-0.01038471,-0.0061086523,TONIC,e72bf78eac76
1776053436089,1161661460950200,-8.221688,0.91937345,5.530606,0.0,-0.009162978,-0.007330383,TONIC,e72bf78eac76
1776053436097,1161661468944437,-8.2169,0.90979666,5.554548,-6.1086525E-4,-0.016493361,-0.01160644,TONIC,e72bf78eac76
1776053436105,1161661476970599,-8.257602,0.89303726,5.568913,-6.1086525E-4,-0.020158553,-0.01282817,TONIC,e72bf78eac76
1776053436113,1161661484966606,-8.327033,0.8571242,5.568913,0.002443461,-0.02321288,-0.014660766,TONIC,e72bf78eac76
1776053436121,1161661492963459,-8.343793,0.82360536,5.595249,0.004276057,-0.02565634,-0.01160644,TONIC,e72bf78eac76
1776053436129,1161661500958620,-8.374918,0.7781156,5.592855,0.007941248,-0.026267206,-0.0061086523,TONIC,e72bf78eac76
1776053436137,1161661508918012,-8.348581,0.7685388,5.60722,0.01038471,-0.021380283,-0.004276057,TONIC,e72bf78eac76
1776053436145,1161661516952173,-8.310274,0.7493851,5.5856724,0.012217305,-0.015271631,0.0,TONIC,e72bf78eac76
1776053436153,1161661524945334,-8.269572,0.7422025,5.5760956,0.01160644,-0.013439035,0.004276057,TONIC,e72bf78eac76
1776053436161,1161661532971571,-8.24563,0.79248077,5.547365,0.009773844,-0.01160644,0.0030543262,TONIC,e72bf78eac76
1776053436169,1161661540968809,-8.202535,0.80445176,5.5641246,0.0067195175,-0.014049901,0.0018325958,TONIC,e72bf78eac76
1776053436177,1161661548962970,-8.197746,0.8403648,5.568913,0.002443461,-0.018936822,-0.0012217305,TONIC,e72bf78eac76
1776053436185,1161661556958054,-8.195353,0.89064306,5.57849,-0.0012217305,-0.026267206,-0.0061086523,TONIC,e72bf78eac76
1776053436193,1161661564954292,-8.154651,0.91219085,5.602432,-0.0018325958,-0.03176499,-0.009162978,TONIC,e72bf78eac76
1776053436201,1161661572950607,-8.161834,0.9720459,5.6359506,6.1086525E-4,-0.034208454,-0.014049901,TONIC,e72bf78eac76
1776053436209,1161661580975845,-8.152257,0.9648633,5.659893,0.004886922,-0.03726278,-0.015271631,TONIC,e72bf78eac76
1776053436217,1161661588971545,-8.147469,0.9888053,5.6551046,0.009162978,-0.03726278,-0.016493361,TONIC,e72bf78eac76
1776053436225,1161661596968244,-8.14268,0.9911995,5.6527104,0.015882496,-0.03726278,-0.014660766,TONIC,e72bf78eac76
1776053436233,1161661604963020,-8.159439,0.9816227,5.626374,0.019547688,-0.036651913,-0.013439035,TONIC,e72bf78eac76
1776053436241,1161661612959335,-8.180987,0.93134445,5.6215854,0.019547688,-0.03481932,-0.012217305,TONIC,e72bf78eac76
1776053436249,1161661620954727,-8.183381,0.89543146,5.626374,0.016493361,-0.030543262,-0.010995574,TONIC,e72bf78eac76
1776053436257,1161661628949734,-8.2169,0.8619126,5.6551046,0.015882496,-0.02443461,-0.007330383,TONIC,e72bf78eac76
1776053436265,1161661636944202,-8.152257,0.866701,5.657499,0.01038471,-0.015882496,-0.0067195175,TONIC,e72bf78eac76
1776053436273,1161661644970978,-8.1163435,0.8738836,5.695806,0.009773844,-0.013439035,-0.008552114,TONIC,e72bf78eac76
1776053436281,1161661652967062,-8.106767,0.878672,5.7149596,0.009162978,-0.007941248,-0.01038471,TONIC,e72bf78eac76
1776053436289,1161661660962147,-8.1163435,0.8523358,5.7125654,0.01038471,-0.004276057,-0.015271631,TONIC,e72bf78eac76
1776053436297,1161661668959000,-8.106767,0.842759,5.693412,0.012217305,-0.0012217305,-0.015882496,TONIC,e72bf78eac76
1776053436305,1161661676953854,-8.111555,0.8355764,5.6766524,0.013439035,0.002443461,-0.010995574,TONIC,e72bf78eac76
1776053436313,1161661684949784,-8.12592,0.8379706,5.6766524,0.012217305,6.1086525E-4,-0.008552114,TONIC,e72bf78eac76
1776053436321,1161661692975329,-8.152257,0.8499416,5.6790466,0.010995574,0.0012217305,-0.0061086523,TONIC,e72bf78eac76
1776053436329,1161661700971105,-8.157045,0.842759,5.6790466,0.01282817,0.0030543262,-0.0018325958,TONIC,e72bf78eac76
1776053436337,1161661708966728,-8.147469,0.8403648,5.66947,0.013439035,0.007330383,0.0,TONIC,e72bf78eac76
1776053436345,1161661716962427,-8.123527,0.8619126,5.681441,0.013439035,0.009162978,-6.1086525E-4,TONIC,e72bf78eac76
1776053436353,1161661724982742,-8.082825,0.89782566,5.66947,0.013439035,0.01282817,-0.0012217305,TONIC,e72bf78eac76
1776053436361,1161661732954441,-8.063671,0.92655605,5.6527104,0.015271631,0.01282817,-0.005497787,TONIC,e72bf78eac76
1776053436369,1161661740949217,-8.080431,0.93373865,5.6407394,0.017104227,0.014660766,-0.01160644,TONIC,e72bf78eac76
1776053436377,1161661748974533,-8.0924015,0.9696517,5.614403,0.018936822,0.01160644,-0.020158553,TONIC,e72bf78eac76
1776053436385,1161661756970156,-8.133103,0.93613285,5.604826,0.017104227,0.010995574,-0.022602014,TONIC,e72bf78eac76
1776053436393,1161661764967393,-8.190564,0.94092125,5.595249,0.015271631,0.004886922,-0.023823744,TONIC,e72bf78eac76
1776053436401,1161661772961247,-8.276755,0.90500826,5.580884,0.014660766,0.0018325958,-0.02565634,TONIC,e72bf78eac76
1776053436409,1161661780959407,-8.303091,0.8858546,5.5856724,0.014049901,0.004886922,-0.02321288,TONIC,e72bf78eac76
1776053436418,1161661789013953,-8.334216,0.8571242,5.604826,0.013439035,0.004886922,-0.017715093,TONIC,e72bf78eac76
1776053436425,1161661796949268,-8.341399,0.8523358,5.60722,0.015271631,0.009773844,-0.014049901,TONIC,e72bf78eac76
1776053436433,1161661804943736,-8.295909,0.842759,5.616797,0.017104227,0.013439035,-0.012217305,TONIC,e72bf78eac76
1776053436441,1161661812970820,-8.236053,0.82360536,5.590461,0.017715093,0.017715093,-0.007330383,TONIC,e72bf78eac76
1776053436449,1161661820966212,-8.212111,0.8475474,5.566519,0.017104227,0.018936822,-0.008552114,TONIC,e72bf78eac76
1776053436457,1161661828963142,-8.219295,0.82121116,5.554548,0.014660766,0.017715093,-0.010995574,TONIC,e72bf78eac76
1776053436465,1161661836957687,-8.1642275,0.8379706,5.5258174,0.01282817,0.013439035,-0.01160644,TONIC,e72bf78eac76
1776053436473,1161661844952388,-8.200141,0.82360536,5.5377884,0.007941248,0.009162978,-0.014660766,TONIC,e72bf78eac76
1776053436481,1161661852949625,-8.190564,0.830788,5.590461,0.002443461,0.0,-0.014660766,TONIC,e72bf78eac76
1776053436489,1161661860945709,-8.214506,0.8571242,5.583278,-0.0012217305,-0.004886922,-0.014049901,TONIC,e72bf78eac76
1776053436497,1161661868971793,-8.221688,0.89543146,5.5856724,-6.1086525E-4,-0.01160644,-0.01160644,TONIC,e72bf78eac76
1776053436505,1161661876965646,-8.231265,0.92655605,5.5880666,-6.1086525E-4,-0.01282817,-0.01160644,TONIC,e72bf78eac76
