# epoch_ms,event_ts_ns,AX,AY,AZ,GX,GY,GZ,label,sessionID
1775671556762,1061742112193082,-1.5035586,-9.976639,0.48362875,NaN,NaN,NaN,JERKING,7db90b241159
1775671556770,1061742120280772,-1.4796166,-9.974244,0.48841715,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556778,1061742128278386,-1.4915876,-9.97185,0.49320555,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556786,1061742136272231,-1.4556746,-9.952697,0.49559975,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556794,1061742144267614,-1.4341269,-9.957485,0.48841715,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556802,1061742152264152,-1.4030021,-9.967062,0.50517654,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556810,1061742160290381,-1.388637,-9.962274,0.50278234,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556818,1061742168287841,-1.3694834,-9.964667,0.50996494,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556826,1061742176280148,-1.340753,-9.945514,0.49320555,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556834,1061742184276530,-1.328782,-9.933543,0.49559975,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556842,1061742192273068,-1.3239936,-9.94312,0.48602295,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556850,1061742200267529,-1.3144168,-9.933543,0.47884035,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556858,1061742208264834,-1.328782,-9.938332,0.45729253,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556866,1061742216289064,-1.316811,-9.935937,0.4381389,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556874,1061742224284525,-1.3144168,-9.945514,0.4405331,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556882,1061742232279907,-1.3120226,-9.945514,0.40701428,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556890,1061742240274983,-1.3192052,-9.950302,0.39264908,0.0036651916,-0.0067195175,-0.012217305,JERKING,7db90b241159
1775671556898,1061742248272213,-1.3072342,-9.962274,0.3854665,-0.009773844,-0.040317107,-0.0012217305,JERKING,7db90b241159
1775671556906,1061742256266596,-1.3144168,-9.97185,0.37588966,-0.008552114,-0.0421497,-0.0030543262,JERKING,7db90b241159
1775671556914,1061742264264210,-1.3192052,-9.991004,0.37588966,-0.01038471,-0.04520403,-0.0036651916,JERKING,7db90b241159
1775671556922,1061742272291517,-1.3263878,-10.012551,0.36870706,-0.012217305,-0.047647487,-0.005497787,JERKING,7db90b241159
1775671556930,1061742280285361,-1.3335704,-10.024523,0.38067806,-0.014660766,-0.053145275,-0.0030543262,JERKING,7db90b241159
1775671556938,1061742288281052,-1.3383588,-10.0341,0.40701428,-0.019547688,-0.054367006,-0.005497787,JERKING,7db90b241159
1775671556946,1061742296301051,-1.3311762,-10.0341,0.4381389,-0.025045475,-0.059253927,-0.0061086523,JERKING,7db90b241159
