# epoch_ms,event_ts_ns,AX,AY,AZ,GX,GY,GZ,label,sessionID
1776745699401,1853923851130462,-8.6574335,2.4349031,-4.0078936,NaN,NaN,NaN,TONIC,05d33671da02
1776745699409,1853923859217620,-8.451532,2.3199813,-4.3622355,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699417,1853923867213010,-8.444349,2.3223755,-4.3406878,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699425,1853923875270860,-8.429984,2.327164,-4.343082,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699433,1853923883204710,-8.429984,2.3080103,-4.3478703,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699441,1853923891201023,-8.432379,2.327164,-4.357447,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699449,1853923899288104,-8.453926,2.3343468,-4.3598413,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699457,1853923907223723,-8.446744,2.327164,-4.3526587,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699465,1853923915218573,-8.456321,2.3415294,-4.3526587,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699473,1853923923213270,-8.465898,2.3463178,-4.333505,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699481,1853923931208659,-8.477868,2.3439236,-4.321534,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699489,1853923939204355,-8.4826565,2.3295584,-4.3263226,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699497,1853923947199822,-8.4826565,2.3199813,-4.3263226,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699505,1853923955196672,-8.485051,2.3127987,-4.309563,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699513,1853923963220445,-8.453926,2.3247697,-4.307169,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699521,1853923971216450,-8.4587145,2.3056161,-4.2904096,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699529,1853923979212685,-8.446744,2.315193,-4.307169,0.004886922,0.0720821,-0.03848451,TONIC,05d33671da02
1776745699537,1853923987208689,-8.4347725,2.3008277,-4.297592,0.0036651916,0.021991149,6.1086525E-4,TONIC,05d33671da02
1776745699545,1853923995259463,-8.432379,2.315193,-4.3143516,0.005497787,0.022602014,0.0036651916,TONIC,05d33671da02
1776745699553,1853924003199237,-8.441956,2.3223755,-4.331111,0.0061086523,0.02443461,0.0036651916,TONIC,05d33671da02
1776745699561,1853924011225010,-8.446744,2.3199813,-4.343082,0.005497787,0.02565634,0.004276057,TONIC,05d33671da02
1776745699569,1853924019221399,-8.418014,2.3295584,-4.3478703,0.007941248,0.02565634,0.005497787,TONIC,05d33671da02
1776745699577,1853924027218557,-8.420407,2.3080103,-4.3478703,0.004886922,0.021991149,0.0067195175,TONIC,05d33671da02
1776745699585,1853924035212792,-8.422802,2.3199813,-4.3406878,0.0061086523,0.02076942,0.0067195175,TONIC,05d33671da02
1776745699593,1853924043209104,-8.4347725,2.327164,-4.333505,0.004886922,0.022602014,0.002443461,TONIC,05d33671da02
1776745699601,1853924051205032,-8.425196,2.3247697,-4.3358994,0.004886922,0.026267206,0.0030543262,TONIC,05d33671da02
