# epoch_ms,event_ts_ns,AX,AY,AZ,GX,GY,GZ,label,sessionID
1777076202193,2184426643008474,1.5227122,-9.61272,1.5370775,NaN,NaN,NaN,FALLS,f04e0ddbc72e
1777076202201,2184426651095909,1.5131354,-9.615114,1.4987702,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202209,2184426659092805,1.5131354,-9.619903,1.4437037,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202217,2184426667088701,1.5275006,-9.64145,1.3934253,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202225,2184426675084059,1.5586253,-9.646238,1.3215994,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202233,2184426683079724,1.5251064,-9.662998,1.2761095,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202241,2184426691073235,1.5131354,-9.653421,1.2306197,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202249,2184426699099438,1.4987702,-9.68694,1.1492168,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202257,2184426707096873,1.5011644,-9.68694,1.0989386,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202265,2184426715090153,1.4652514,-9.706094,1.0510546,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202273,2184426723084819,1.4413095,-9.696517,1.0175357,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202281,2184426731083330,1.4652514,-9.698911,1.0342951,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202289,2184426739079534,1.4508862,-9.715671,1.0749966,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202297,2184426747074584,1.472434,-9.701305,1.1061212,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202305,2184426755098942,1.472434,-9.701305,1.1324574,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202313,2184426763094915,1.4676456,-9.6845455,1.1468226,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202321,2184426771090810,1.4460979,-9.677363,1.1683705,-0.007330383,-0.004276057,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202329,2184426779085860,1.4389153,-9.643845,1.1827357,-0.042760566,-0.002443461,0.0,FALLS,f04e0ddbc72e
1777076202337,2184426787083063,1.448492,-9.586384,1.2258313,-0.04520403,0.0036651916,0.0018325958,FALLS,f04e0ddbc72e
1777076202345,2184426795077190,1.4867992,-9.622296,1.292869,-0.047036625,0.013439035,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202353,2184426803074394,1.5442601,-9.64145,1.3335704,-0.047647487,0.021380283,0.0036651916,FALLS,f04e0ddbc72e
1777076202361,2184426811184829,1.5514427,-9.655815,1.3335704,-0.044593163,0.02687807,0.0030543262,FALLS,f04e0ddbc72e
1777076202369,2184426819093725,1.5658079,-9.665392,1.352724,-0.036651913,0.028710667,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202377,2184426827089698,1.5466543,-9.68694,1.3192052,-0.023823744,0.028710667,-0.0036651916,FALLS,f04e0ddbc72e
1777076202385,2184426835085363,1.5011644,-9.655815,1.2521675,-0.015271631,0.029932396,-0.0067195175,FALLS,f04e0ddbc72e
1777076202393,2184426843082336,1.4508862,-9.660604,1.1971009,-0.012217305,0.029932396,-0.007330383,FALLS,f04e0ddbc72e
1777076202401,2184426851076463,1.4891934,-9.665392,1.2138603,-0.010995574,0.032375857,-0.007330383,FALLS,f04e0ddbc72e
1777076202409,2184426859071512,1.5059528,-9.665392,1.1971009,-0.014049901,0.03359759,-6.1086525E-4,FALLS,f04e0ddbc72e
1777076202417,2184426867099793,1.4867992,-9.68694,1.1923125,-0.01282817,0.028099801,-0.002443461,FALLS,f04e0ddbc72e
1777076202425,2184426875092919,1.4748282,-9.691729,1.1851299,-0.01282817,0.02076942,-0.0030543262,FALLS,f04e0ddbc72e
1777076202433,2184426883089508,1.4796166,-9.703699,1.1540052,-0.012217305,0.014049901,0.0012217305,FALLS,f04e0ddbc72e
1777076202441,2184426891085558,1.4652514,-9.691729,1.1468226,-0.013439035,0.007330383,0.002443461,FALLS,f04e0ddbc72e
1777076202449,2184426899079685,1.4628572,-9.703699,1.1324574,-0.014660766,0.004886922,0.004276057,FALLS,f04e0ddbc72e
1777076202457,2184426907077504,1.472434,-9.696517,1.1324574,-0.018325957,0.0036651916,0.004886922,FALLS,f04e0ddbc72e
1777076202465,2184426915071554,1.4652514,-9.677363,1.1300632,-0.022602014,0.0012217305,0.0036651916,FALLS,f04e0ddbc72e
1777076202473,2184426923099604,1.448492,-9.67018,1.1444284,-0.025045475,0.0,0.0061086523,FALLS,f04e0ddbc72e
1777076202481,2184426931094883,1.4556746,-9.665392,1.1563994,-0.029932396,-0.0012217305,0.009162978,FALLS,f04e0ddbc72e
1777076202489,2184426939090933,1.4437037,-9.694122,1.1707647,-0.031154128,0.0,0.012217305,FALLS,f04e0ddbc72e
1777076202497,2184426947084445,1.4580688,-9.689334,1.1947067,-0.031154128,-0.002443461,0.010995574,FALLS,f04e0ddbc72e
1777076202505,2184426955080341,1.448492,-9.718064,1.1707647,-0.030543262,-0.0036651916,0.01160644,FALLS,f04e0ddbc72e
1777076202513,2184426963076083,1.4389153,-9.706094,1.13964,-0.028099801,-0.0030543262,0.012217305,FALLS,f04e0ddbc72e
1777076202521,2184426971101518,1.4269443,-9.698911,1.1252748,-0.028099801,0.0,0.012217305,FALLS,f04e0ddbc72e
1777076202529,2184426979096875,1.4077905,-9.665392,1.1204864,-0.029932396,0.005497787,0.012217305,FALLS,f04e0ddbc72e
1777076202537,2184426987094156,1.4149733,-9.677363,1.115698,-0.034208454,0.013439035,0.012217305,FALLS,f04e0ddbc72e
1777076202545,2184426995088898,1.4389153,-9.6845455,1.1348516,-0.03970624,0.015882496,0.014660766,FALLS,f04e0ddbc72e
1777076202553,2184427003084564,1.4437037,-9.710882,1.1540052,-0.044593163,0.016493361,0.017104227,FALLS,f04e0ddbc72e
1777076202561,2184427011081074,1.4939818,-9.698911,1.1540052,-0.047036625,0.007941248,0.018325957,FALLS,f04e0ddbc72e
1777076202569,2184427019075586,1.4796166,-9.682152,1.1923125,-0.05009095,0.004276057,0.017715093,FALLS,f04e0ddbc72e
1777076202577,2184427027070943,1.496376,-9.6845455,1.1899183,-0.052534413,-0.0012217305,0.017715093,FALLS,f04e0ddbc72e
1777076202585,2184427035096762,1.5035586,-9.698911,1.1994951,-0.05131268,-0.007941248,0.018325957,FALLS,f04e0ddbc72e
1777076202593,2184427043093043,1.5011644,-9.7084875,1.1851299,-0.05009095,-0.01160644,0.016493361,FALLS,f04e0ddbc72e
1777076202601,2184427051088324,1.5011644,-9.715671,1.1683705,-0.05009095,-0.008552114,0.015882496,FALLS,f04e0ddbc72e
1777076202609,2184427059085605,1.496376,-9.713276,1.1563994,-0.04886922,-0.0036651916,0.015271631,FALLS,f04e0ddbc72e
1777076202617,2184427067078808,1.496376,-9.703699,1.1683705,-0.05009095,0.004276057,0.01160644,FALLS,f04e0ddbc72e
1777076202625,2184427075075089,1.4820108,-9.68694,1.1540052,-0.053145275,0.019547688,0.01160644,FALLS,f04e0ddbc72e
1777076202633,2184427083068908,1.4700398,-9.682152,1.151611,-0.056199603,0.025045475,0.013439035,FALLS,f04e0ddbc72e
1777076202641,2184427091096803,1.4652514,-9.6845455,1.1444284,-0.0580322,0.02443461,0.01160644,FALLS,f04e0ddbc72e
1777076202649,2184427099092776,1.4580688,-9.682152,1.1587936,-0.062308256,0.018936822,0.012217305,FALLS,f04e0ddbc72e
1777076202657,2184427107087826,1.4652514,-9.68694,1.1348516,-0.06841691,0.017715093,0.014660766,FALLS,f04e0ddbc72e
1777076202665,2184427115083876,1.496376,-9.706094,1.1324574,-0.070249505,0.017715093,0.017104227,FALLS,f04e0ddbc72e
1777076202673,2184427123079234,1.484405,-9.703699,1.1420342,-0.07269296,0.017715093,0.018936822,FALLS,f04e0ddbc72e
1777076202681,2184427131074515,1.4915876,-9.667787,1.1109096,-0.076358154,0.017104227,0.02076942,FALLS,f04e0ddbc72e
1777076202689,2184427139102257,1.484405,-9.655815,1.1133038,-0.081855945,0.016493361,0.021991149,FALLS,f04e0ddbc72e
1777076202697,2184427147095999,1.4987702,-9.65821,1.1180922,-0.089186326,0.01038471,0.02321288,FALLS,f04e0ddbc72e
1777076202705,2184427155091741,1.484405,-9.677363,1.1252748,-0.09773844,0.005497787,0.026267206,FALLS,f04e0ddbc72e
1777076202713,2184427163087636,1.5227122,-9.68694,1.1492168,-0.10629055,0.0,0.026267206,FALLS,f04e0ddbc72e
1777076202721,2184427171082763,1.5466543,-9.696517,1.1899183,-0.11056661,-0.0036651916,0.02687807,FALLS,f04e0ddbc72e
1777076202729,2184427179079352,1.5514427,-9.691729,1.2354081,-0.11911872,-0.014049901,0.030543262,FALLS,f04e0ddbc72e
1777076202737,2184427187075325,1.5993267,-9.64145,1.2593501,-0.12217305,-0.022602014,0.028099801,FALLS,f04e0ddbc72e
1777076202745,2184427195098682,1.5682021,-9.636662,1.2880806,-0.12217305,-0.028099801,0.029932396,FALLS,f04e0ddbc72e
1777076202753,2184427203095578,1.5658079,-9.610326,1.2880806,-0.124005646,-0.028710667,0.028099801,FALLS,f04e0ddbc72e
